edad;animal;dia_semana;estado_civil;fecha;seno;constante;hijos;trabajos;sueldo;peso
45.0;pez;viernes;unión libre;2007-01-09;-0,756802495;1.5;2.0;1.0;22.674.136.413.035.800;40
75.0;hamster;martes;unión libre;2007-01-10;0,909297427;1.5;0.0;0.0;;90
39.0;hamster;martes;unión libre;2007-01-11;0;1.5;0.0;2.0;2.589.035.464.969.710;57
51.0;gato;lunes;unión libre;;0,841470985;1.5;3.0;1.0;;20
79.0;perro;miercoles;viudo;2007-01-13;-0,279415498;1.5;0.0;3.0;28.948.320.838.263.800;61
62.0;gato;jueves;viudo;2007-01-14;-0,279415498;1.5;0.0;1.0;2.178.304.462.563.190;51
59.0;;jueves;soltero;2007-01-15;0,841470985;1.5;1.0;0.0;;78
69.0;pajaro;lunes;casado;2007-01-16;0,141120008;1.5;2.0;3.0;19.595.593.632.984.100;88
61.0;gato;martes;casado;2007-01-17;-0,756802495;1.5;0.0;0.0;23.578.679.776.588.800;31
53.0;gato;jueves;soltero;2007-01-18;0;1.5;0.0;2.0;2.831.280.884.204.220;47
59.0;perro;miercoles;viudo;2007-01-19;0;1.5;2.0;0.0;161.654.571.195.951;74
76.0;pajaro;miercoles;unión libre;2007-01-20;-0,756802495;1.5;2.0;1.0;16.236.302.132.429.100;64
41.0;perro;martes;viudo;2007-01-21;0;1.5;0.0;2.0;18.409.331.053.413.400;79
79.0;gato;viernes;casado;2007-01-22;0,841470985;1.5;2.0;0.0;;31
58.0;hamster;jueves;casado;2007-01-23;0,841470985;1.5;1.0;3.0;15.943.118.436.049.200;71
70.0;n/a;jueves;soltero;2007-01-24;0,909297427;1.5;2.0;0.0;21.798.716.189.509.200;51
41.0;perro;lunes;unión libre;2007-01-25;-0,958924275;1.5;2.0;2.0;;44
76.0;pez;viernes;unión libre;2007-01-26;-0,279415498;1.5;0.0;1.0;;28
26.0;perro;martes;soltero;2007-01-27;0,909297427;1.5;1.0;1.0;20.972.303.243.655.400;83
59.0;gato;lunes;casado;2007-01-28;-0,279415498;1.5;0.0;3.0;15.924.864.347.045.500;74
63.0;pajaro;jueves;unión libre;2007-01-29;0,141120008;1.5;2.0;1.0;;70
78.0;perro;jueves;soltero;2007-01-30;-0,279415498;1.5;2.0;2.0;23.723.888.211.684.400;86
;pajaro;jueves;unión libre;;-0,279415498;1.5;3.0;2.0;235.549.115.762.482;88
33.0;gato;martes;unión libre;2007-02-01;0,841470985;1.5;0.0;1.0;20.251.058.636.682.300;90
54.0;perro;miercoles;unión libre;2007-02-02;0,909297427;1.5;2.0;1.0;1202308.0;39
19.0;pez;martes;viudo;2007-02-03;-0,958924275;1.5;2.0;1.0;;28
48.0;pajaro;viernes;unión libre;;0;1.5;0.0;2.0;;81
55.0;gato;martes;casado;;0,909297427;1.5;0.0;1.0;2.239.357.160.904.060;81
60.0;gato;lunes;soltero;2007-02-06;-0,756802495;1.5;0.0;2.0;;63
18.0;hamster;lunes;casado;2007-02-07;-0,279415498;1.5;0.0;1.0;24.353.164.890.742.000;80
37.0;pez;lunes;viudo;2007-02-08;0;1.5;0.0;1.0;1255223.0;63
24.0;pajaro;martes;viudo;2007-02-09;-0,279415498;1.5;2.0;1.0;2.597.215.124.188.490;59
47.0;pajaro;viernes;soltero;2007-02-10;-0,958924275;1.5;1.0;0.0;11662964.0;78
21.0;perro;martes;soltero;2007-02-11;0,841470985;1.5;0.0;1.0;2.576.074.476.387.950;86
49.0;hamster;lunes;soltero;2007-02-12;-0,279415498;1.5;1.0;0.0;1.790.194.068.291.130;59
47.0;perro;miercoles;viudo;2007-02-13;0,141120008;1.5;0.0;2.0;;24
34.0;gato;jueves;unión libre;2007-02-14;0,141120008;1.5;1.0;0.0;24.215.097.986.139.600;56
21.0;gato;martes;casado;2007-02-15;0;1.5;0.0;0.0;20.602.966.139.672.700;45
44.0;gato;jueves;viudo;2007-02-16;0;1.5;0.0;1.0;27.181.177.488.412.600;71
79.0;gato;jueves;unión libre;2007-02-17;-0,756802495;1.5;0.0;3.0;2.153.259.078.610.460;65
24.0;hamster;jueves;viudo;2007-02-18;-0,958924275;1.5;3.0;0.0;2.438.615.623.173.690;31
59.0;gato;miercoles;casado;2007-02-19;0,141120008;1.5;1.0;2.0;21.650.743.933.639.800;24
55.0;pajaro;jueves;unión libre;2007-02-20;0;1.5;2.0;0.0;;20
29.0;hamster;martes;soltero;2007-02-21;-0,958924275;1.5;1.0;1.0;;27
35.0;gato;viernes;soltero;2007-02-22;-0,279415498;1.5;2.0;1.0;2.327.456.093.448.620;58
73.0;hamster;lunes;viudo;2007-02-23;0,909297427;1.5;2.0;1.0;11171104.0;70
79.0;pajaro;jueves;unión libre;2007-02-24;-0,756802495;1.5;0.0;0.0;;59
61.0;perro;viernes;casado;;-0,756802495;1.5;2.0;1.0;;79
21.0;pajaro;jueves;soltero;2007-02-26;-0,958924275;1.5;0.0;1.0;2.158.815.580.891.080;88
38.0;gato;viernes;casado;2007-02-27;-0,756802495;1.5;0.0;1.0;;89
45.0;pez;miercoles;casado;2007-02-28;0,841470985;1.5;3.0;1.0;24.962.707.830.112.700;20
73.0;pajaro;viernes;soltero;2007-03-01;0,141120008;1.5;0.0;1.0;1.790.197.060.946.100;86
46.0;pajaro;lunes;casado;2007-03-02;0,909297427;1.5;0.0;2.0;;51
32.0;gato;lunes;viudo;;0,909297427;1.5;0.0;1.0;2.484.724.334.775.680;69
32.0;;lunes;unión libre;2007-03-04;0,909297427;1.5;0.0;1.0;;72
34.0;hamster;jueves;soltero;2007-03-05;0,841470985;1.5;0.0;1.0;;48
53.0;hamster;viernes;viudo;2007-03-06;0,141120008;1.5;3.0;1.0;26.924.120.318.646.200;29
71.0;hamster;martes;viudo;;-0,279415498;1.5;0.0;0.0;;49
56.0;pez;miercoles;unión libre;2007-03-08;-0,279415498;1.5;1.0;0.0;;28
61.0;hamster;miercoles;unión libre;2007-03-09;-0,756802495;1.5;0.0;0.0;12466632.0;56
45.0;pez;viernes;casado;2007-03-10;0,841470985;1.5;3.0;0.0;16.474.951.078.164.600;34
56.0;hamster;viernes;casado;2007-03-11;-0,958924275;1.5;2.0;2.0;;71
41.0;;martes;soltero;2007-03-12;0,841470985;1.5;0.0;0.0;;78
38.0;gato;martes;viudo;;0,909297427;1.5;0.0;0.0;;49
77.0;hamster;miercoles;viudo;2007-03-14;0,141120008;1.5;0.0;1.0;29.856.780.071.425.200;85
41.0;perro;viernes;unión libre;2007-03-15;0;1.5;0.0;1.0;;59
52.0;hamster;jueves;viudo;2007-03-16;0,841470985;1.5;2.0;1.0;18.189.868.337.410.300;22
50.0;pez;jueves;casado;2007-03-17;0,909297427;1.5;1.0;1.0;23.168.376.538.253.600;27
19.0;pez;jueves;casado;2007-03-18;-0,756802495;1.5;2.0;0.0;1.695.161.276.609.990;50
40.0;perro;martes;casado;;-0,756802495;1.5;1.0;1.0;2.466.875.134.678.920;88
39.0;perro;lunes;soltero;;0,141120008;1.5;0.0;0.0;;34
75.0;gato;viernes;viudo;2007-03-21;0,141120008;1.5;0.0;1.0;23.051.693.008.493.900;31
22.0;perro;viernes;unión libre;;-0,279415498;1.5;2.0;2.0;2.386.902.914.161.720;67
63.0;hamster;viernes;soltero;2007-03-23;0,141120008;1.5;0.0;1.0;26.476.494.110.547.400;51
58.0;gato;miercoles;viudo;2007-03-24;-0,958924275;1.5;0.0;2.0;2.195.014.523.842.890;41
57.0;pez;jueves;soltero;2007-03-25;0,909297427;1.5;0.0;1.0;2.158.811.547.424.000;35
42.0;perro;viernes;unión libre;2007-03-26;-0,279415498;1.5;0.0;1.0;19.006.806.741.207.900;55
40.0;pez;martes;unión libre;2007-03-27;0,841470985;1.5;0.0;1.0;;34
35.0;hamster;viernes;unión libre;2007-03-28;0,909297427;1.5;2.0;1.0;;60
70.0;pajaro;miercoles;unión libre;2007-03-29;0,841470985;1.5;0.0;1.0;17.104.361.623.801.300;65
44.0;pajaro;viernes;viudo;2007-03-30;-0,279415498;1.5;0.0;1.0;;39
26.0;pajaro;martes;unión libre;2007-03-31;0,909297427;1.5;2.0;2.0;2.265.925.712.885.860;24
23.0;gato;miercoles;unión libre;2007-04-01;0,141120008;1.5;0.0;3.0;2.358.850.577.363.950;86
51.0;pajaro;jueves;unión libre;2007-04-02;0,909297427;1.5;2.0;0.0;2.456.387.604.513.140;44
40.0;pajaro;miercoles;soltero;2007-04-03;0,141120008;1.5;0.0;1.0;2.144.899.976.306.140;20
76.0;hamster;jueves;casado;2007-04-04;0,841470985;1.5;2.0;1.0;17.384.809.247.792.300;29
36.0;gato;miercoles;casado;2007-04-05;0,141120008;1.5;2.0;2.0;1.885.940.138.190.620;31
28.0;gato;jueves;soltero;;-0,958924275;1.5;0.0;0.0;23.860.487.158.455.700;75
47.0;pajaro;miercoles;soltero;2007-04-07;0,141120008;1.5;0.0;2.0;2.361.561.033.177.220;77
29.0;perro;lunes;unión libre;2007-04-08;0,141120008;1.5;0.0;1.0;21.060.883.678.720.600;74
48.0;perro;martes;soltero;2007-04-09;-0,958924275;1.5;1.0;1.0;2.086.525.217.026.470;73
25.0;pez;jueves;soltero;2007-04-10;-0,958924275;1.5;0.0;3.0;233.367.390.637.441;34
76.0;hamster;miercoles;casado;2007-04-11;0,141120008;1.5;0.0;3.0;13356206.0;63
48.0;hamster;martes;casado;2007-04-12;-0,756802495;1.5;2.0;0.0;2.540.660.187.899.410;31
60.0;pez;lunes;soltero;2007-04-13;0,909297427;1.5;0.0;1.0;2.376.436.481.173.680;30
39.0;hamster;miercoles;casado;2007-04-14;-0,958924275;1.5;2.0;2.0;21.507.046.531.004.400;58
25.0;hamster;miercoles;soltero;2007-04-15;-0,958924275;1.5;0.0;1.0;14345423.0;58
43.0;hamster;miercoles;viudo;2007-04-16;-0,958924275;1.5;2.0;0.0;2.210.299.296.793.010;41
;perro;jueves;viudo;2007-04-17;-0,756802495;1.5;2.0;1.0;23.160.116.468.439.100;84
72.0;hamster;miercoles;viudo;2007-04-18;-0,279415498;1.5;1.0;1.0;2.687.670.359.671.820;79
72.0;perro;miercoles;soltero;2007-04-19;0,141120008;1.5;0.0;2.0;31.539.343.424.968.000;76
37.0;pez;viernes;soltero;;0,141120008;1.5;2.0;3.0;14891175.0;40
43.0;perro;jueves;viudo;2007-04-21;0;1.5;3.0;0.0;26.008.497.426.934.800;90
63.0;gato;jueves;viudo;2007-04-22;-0,756802495;1.5;0.0;1.0;2.447.569.473.085.890;35
75.0;pez;viernes;soltero;2007-04-23;0,909297427;1.5;0.0;0.0;;81
60.0;pajaro;viernes;casado;2007-04-24;-0,958924275;1.5;0.0;0.0;;38
21.0;;jueves;soltero;2007-04-25;0;1.5;0.0;1.0;23.491.301.402.184.700;52
70.0;pajaro;lunes;viudo;2007-04-26;-0,279415498;1.5;3.0;0.0;25.014.424.568.891.200;65
38.0;pez;miercoles;soltero;2007-04-27;0,141120008;1.5;0.0;3.0;21.367.251.573.075.100;29
67.0;pajaro;viernes;unión libre;2007-04-28;0,909297427;1.5;2.0;2.0;2.787.050.809.908.670;75
37.0;pajaro;viernes;casado;2007-04-29;-0,958924275;1.5;2.0;2.0;20.775.641.069.417.100;76
75.0;pez;martes;unión libre;2007-04-30;0,909297427;1.5;0.0;0.0;;81
55.0;perro;martes;casado;2007-05-01;0;1.5;0.0;3.0;;36
51.0;hamster;jueves;unión libre;2007-05-02;0,141120008;1.5;0.0;2.0;18.967.442.364.968.000;87
78.0;gato;viernes;unión libre;2007-05-03;-0,958924275;1.5;0.0;2.0;2.197.546.839.173.510;28
62.0;pajaro;lunes;soltero;2007-05-04;0,909297427;1.5;2.0;1.0;2.303.575.964.431.360;37
43.0;perro;martes;unión libre;2007-05-05;-0,279415498;1.5;3.0;1.0;17.079.208.706.480.900;60
25.0;hamster;viernes;soltero;2007-05-06;-0,958924275;1.5;0.0;0.0;17.595.495.708.686.500;58
78.0;gato;martes;casado;2007-05-07;-0,756802495;1.5;2.0;2.0;25.377.099.434.440.800;29
55.0;gato;miercoles;soltero;2007-05-08;-0,958924275;1.5;0.0;2.0;1.780.624.936.955.910;49
38.0;pez;viernes;unión libre;2007-05-09;-0,958924275;1.5;2.0;3.0;;43
76.0;pajaro;jueves;unión libre;2007-05-10;0,141120008;1.5;0.0;1.0;19.350.639.226.193.600;55
52.0;hamster;lunes;soltero;2007-05-11;0,909297427;1.5;1.0;2.0;26.658.125.535.618.000;66
34.0;pez;miercoles;soltero;;-0,756802495;1.5;1.0;2.0;2.891.162.346.823.500;32
63.0;pez;lunes;casado;2007-05-13;0,909297427;1.5;0.0;1.0;;37
58.0;perro;jueves;viudo;2007-05-14;-0,279415498;1.5;0.0;1.0;1.854.673.089.833.850;58
57.0;pajaro;viernes;casado;2007-05-15;0,841470985;1.5;0.0;2.0;18.604.087.403.596.900;66
51.0;pajaro;miercoles;viudo;2007-05-16;0,841470985;1.5;0.0;1.0;;20
51.0;perro;martes;viudo;2007-05-17;0,841470985;1.5;0.0;1.0;;40
19.0;hamster;lunes;casado;2007-05-18;0,141120008;1.5;0.0;3.0;20.052.063.644.366.400;26
27.0;hamster;viernes;casado;2007-05-19;0,141120008;1.5;2.0;3.0;;61
41.0;gato;viernes;soltero;2007-05-20;-0,279415498;1.5;1.0;2.0;10.574.993.302.725.500;40
22.0;gato;lunes;soltero;2007-05-21;0,141120008;1.5;0.0;2.0;2.280.222.827.110.210;68
42.0;gato;viernes;soltero;2007-05-22;0,141120008;1.5;3.0;1.0;;83
24.0;hamster;miercoles;soltero;2007-05-23;0,141120008;1.5;0.0;2.0;;68
51.0;pez;lunes;unión libre;2007-05-24;0;1.5;2.0;0.0;;21
68.0;gato;miercoles;unión libre;2007-05-25;0,841470985;1.5;0.0;1.0;21.600.048.912.322.400;46
78.0;gato;jueves;casado;2007-05-26;0;1.5;2.0;2.0;2.623.117.169.845.050;88
42.0;hamster;lunes;soltero;2007-05-27;0,141120008;1.5;0.0;1.0;2.336.549.948.014.070;62
79.0;pajaro;lunes;viudo;2007-05-28;0;1.5;1.0;0.0;27.003.380.388.670.000;47
70.0;perro;jueves;viudo;2007-05-29;0,141120008;1.5;1.0;2.0;2.806.249.898.708.390;71
77.0;hamster;martes;viudo;2007-05-30;-0,279415498;1.5;2.0;2.0;;26
73.0;pajaro;martes;viudo;2007-05-31;-0,279415498;1.5;2.0;2.0;236.252.946.916.628;51
;perro;martes;casado;2007-06-01;0,909297427;1.5;0.0;1.0;;25
28.0;pez;viernes;unión libre;2007-06-02;0;1.5;0.0;0.0;20.645.483.194.727.000;56
47.0;;lunes;soltero;2007-06-03;-0,756802495;1.5;2.0;0.0;25.996.975.645.275.200;30
65.0;pajaro;miercoles;_;2007-06-04;0,841470985;1.5;0.0;1.0;1.420.606.340.394.930;60
74.0;pez;jueves;viudo;;0;1.5;0.0;1.0;;71
46.0;pajaro;miercoles;unión libre;2007-06-06;0,141120008;1.5;0.0;1.0;21.632.443.693.836.200;79
42.0;perro;viernes;soltero;;-0,958924275;1.5;0.0;2.0;2.914.537.254.989.030;32
21.0;hamster;miercoles;viudo;2007-06-08;0;1.5;0.0;0.0;1.399.354.030.242.910;43
36.0;perro;martes;casado;2007-06-09;0,909297427;1.5;0.0;1.0;21.137.846.893.112.100;80
39.0;pajaro;lunes;soltero;2007-06-10;0,141120008;1.5;1.0;1.0;24.207.964.692.119.500;82
24.0;perro;martes;viudo;2007-06-11;0,909297427;1.5;1.0;0.0;29.177.188.410.042.500;26
38.0;n/a;jueves;soltero;2007-06-12;-0,958924275;1.5;0.0;1.0;;55
39.0;perro;lunes;unión libre;2007-06-13;-0,279415498;1.5;0.0;1.0;2.313.802.734.848.800;43
73.0;pez;viernes;casado;2007-06-14;-0,279415498;1.5;2.0;1.0;;43
45.0;perro;martes;casado;2007-06-15;0,841470985;1.5;0.0;0.0;20.952.106.749.489.100;36
44.0;hamster;martes;soltero;2007-06-16;-0,756802495;1.5;1.0;1.0;16.669.321.425.372.700;40
43.0;hamster;lunes;soltero;;-0,279415498;1.5;2.0;0.0;;57
18.0;;viernes;unión libre;2007-06-18;0,841470985;1.5;2.0;0.0;227.681.096.374.599;58
64.0;;viernes;viudo;2007-06-19;0,841470985;1.5;2.0;1.0;28.358.044.911.105.000;25
21.0;gato;miercoles;casado;;0,141120008;1.5;1.0;1.0;;69
71.0;;miercoles;casado;2007-06-21;0,141120008;1.5;0.0;1.0;21.381.854.622.462.500;70
55.0;pajaro;martes;viudo;2007-06-22;0,141120008;1.5;2.0;0.0;;39
25.0;perro;martes;viudo;2007-06-23;-0,958924275;1.5;1.0;1.0;3.100.717.158.529.380;82
74.0;gato;martes;soltero;2007-06-24;-0,756802495;1.5;0.0;1.0;233.137.965.799.654;27
34.0;gato;martes;soltero;2007-06-25;0;1.5;0.0;0.0;2.531.101.557.168.960;32
29.0;gato;jueves;soltero;2007-06-26;0;1.5;0.0;2.0;21.210.316.229.332.100;38
29.0;pajaro;martes;soltero;2007-06-27;-0,756802495;1.5;2.0;1.0;24.547.651.033.493.600;33
62.0;pez;viernes;unión libre;2007-06-28;-0,958924275;1.5;0.0;1.0;18.937.660.465.763.500;25
20.0;perro;miercoles;viudo;2007-06-29;0,909297427;1.5;0.0;0.0;24.807.834.963.820.700;88
72.0;pajaro;viernes;viudo;2007-06-30;0,841470985;1.5;0.0;0.0;13429386.0;88
23.0;perro;miercoles;casado;2007-07-01;-0,756802495;1.5;0.0;3.0;26.797.268.001.014.000;76
35.0;gato;viernes;viudo;2007-07-02;0,141120008;1.5;0.0;2.0;;89
76.0;pez;viernes;casado;;-0,756802495;1.5;2.0;0.0;;30
79.0;perro;martes;soltero;;0,909297427;1.5;3.0;2.0;;66
32.0;gato;viernes;viudo;2007-07-05;-0,958924275;1.5;0.0;0.0;;76
23.0;;miercoles;casado;2007-07-06;0,909297427;1.5;0.0;0.0;28.870.179.779.096.000;76
32.0;gato;martes;viudo;2007-07-07;0;1.5;0.0;1.0;26.499.680.520.939.400;34
35.0;perro;jueves;soltero;2007-07-08;-0,756802495;1.5;0.0;1.0;18.631.706.132.570.300;33
59.0;gato;lunes;unión libre;2007-07-09;0,909297427;1.5;1.0;3.0;2.049.205.497.380.980;71
64.0;pajaro;miercoles;soltero;2007-07-10;-0,279415498;1.5;1.0;1.0;22.046.416.948.151.800;37
62.0;pez;miercoles;soltero;2007-07-11;0;1.5;2.0;2.0;2.188.342.854.603.290;51
48.0;hamster;jueves;unión libre;2007-07-12;0,909297427;1.5;2.0;1.0;3.042.379.275.997.010;74
52.0;pez;jueves;unión libre;;0;1.5;0.0;3.0;;36
21.0;hamster;martes;viudo;2007-07-14;-0,756802495;1.5;2.0;3.0;2.787.528.182.201.540;29
18.0;pajaro;jueves;casado;;0,909297427;1.5;1.0;0.0;2.490.341.332.329.070;29
47.0;pajaro;viernes;casado;2007-07-16;0;1.5;0.0;0.0;23.526.631.051.032.400;61
62.0;n/a;miercoles;viudo;2007-07-17;-0,279415498;1.5;0.0;0.0;22.085.123.568.248.200;44
62.0;pajaro;jueves;viudo;2007-07-18;0,841470985;1.5;2.0;3.0;16.008.469.490.714.800;57
62.0;perro;viernes;soltero;2007-07-19;-0,756802495;1.5;2.0;0.0;;41
69.0;pez;miercoles;viudo;2007-07-20;-0,958924275;1.5;0.0;2.0;29.197.493.877.292.700;30
79.0;pajaro;jueves;soltero;2007-07-21;-0,279415498;1.5;0.0;1.0;;32
;gato;viernes;unión libre;2007-07-22;0,841470985;1.5;0.0;2.0;;69
35.0;gato;jueves;unión libre;2007-07-23;0,909297427;1.5;0.0;2.0;;62
47.0;pajaro;martes;unión libre;2007-07-24;-0,756802495;1.5;2.0;1.0;24.056.105.056.482.100;84
45.0;pez;viernes;unión libre;2007-07-25;0,841470985;1.5;0.0;2.0;26.024.725.447.812.200;69
52.0;hamster;lunes;casado;2007-07-26;0,141120008;1.5;3.0;0.0;15.289.503.117.419.700;26
68.0;pez;viernes;viudo;2007-07-27;0;1.5;2.0;3.0;21.074.585.616.508.000;34
69.0;pez;jueves;casado;;-0,958924275;1.5;0.0;0.0;2.205.165.811.521.770;53
54.0;pez;lunes;soltero;;0,141120008;1.5;0.0;3.0;24.438.578.797.351.000;64
77.0;gato;viernes;unión libre;;-0,958924275;1.5;1.0;2.0;;88
39.0;pajaro;viernes;viudo;2007-07-31;0;1.5;0.0;1.0;;80
48.0;perro;martes;_;;0;1.5;2.0;3.0;24.581.171.569.654.300;41
74.0;pajaro;jueves;casado;2007-08-02;0,909297427;1.5;2.0;1.0;1084728.0;65
55.0;pajaro;martes;viudo;2007-08-03;0;1.5;0.0;2.0;21.871.111.238.519.000;46
35.0;pajaro;lunes;soltero;2007-08-04;-0,756802495;1.5;0.0;1.0;2.259.409.219.604.000;20
56.0;pez;miercoles;unión libre;;-0,756802495;1.5;0.0;2.0;24.895.473.193.758.200;88
33.0;gato;lunes;soltero;2007-08-06;-0,958924275;1.5;2.0;3.0;1145910.0;25
19.0;pajaro;miercoles;unión libre;2007-08-07;0,841470985;1.5;0.0;2.0;;32
33.0;hamster;martes;viudo;2007-08-08;0,841470985;1.5;2.0;0.0;;80
59.0;pajaro;lunes;casado;2007-08-09;0,141120008;1.5;0.0;0.0;14.196.207.899.589.100;58
40.0;gato;martes;soltero;2007-08-10;0;1.5;2.0;1.0;14.093.822.478.976.700;85
63.0;pajaro;viernes;casado;2007-08-11;0;1.5;0.0;3.0;21.542.044.765.849.600;45
35.0;gato;viernes;casado;2007-08-12;0;1.5;0.0;1.0;1.888.839.563.772.100;26
62.0;perro;lunes;soltero;2007-08-13;-0,958924275;1.5;2.0;1.0;23.486.326.830.501.900;88
71.0;gato;miercoles;soltero;2007-08-14;0,841470985;1.5;0.0;0.0;24.666.016.110.525.100;76
40.0;pez;miercoles;casado;2007-08-15;0,141120008;1.5;1.0;0.0;29.024.755.812.657.700;71
31.0;;jueves;soltero;2007-08-16;-0,756802495;1.5;0.0;1.0;2.278.056.732.622.410;46
68.0;gato;martes;viudo;2007-08-17;0,841470985;1.5;0.0;1.0;238.439.861.434.953;21
65.0;hamster;martes;casado;;0;1.5;1.0;2.0;;70
20.0;;viernes;casado;2007-08-19;-0,958924275;1.5;1.0;1.0;22.156.809.150.519.100;57
29.0;pajaro;miercoles;viudo;2007-08-20;0,841470985;1.5;3.0;1.0;27.355.245.104.788.700;36
27.0;gato;viernes;viudo;2007-08-21;-0,279415498;1.5;0.0;2.0;2.233.718.854.082.480;54
68.0;pajaro;miercoles;casado;;-0,756802495;1.5;2.0;1.0;24.183.207.422.102.500;57
58.0;pajaro;lunes;casado;2007-08-23;0,141120008;1.5;2.0;1.0;19.853.784.788.849.800;53
72.0;pez;martes;viudo;;-0,279415498;1.5;0.0;0.0;;69
69.0;pez;viernes;soltero;2007-08-25;0,909297427;1.5;2.0;0.0;2.535.989.577.230.360;68
65.0;hamster;viernes;unión libre;;0;1.5;2.0;1.0;;68
22.0;pajaro;lunes;soltero;2007-08-27;-0,279415498;1.5;0.0;2.0;1.668.833.891.749.990;42
28.0;gato;lunes;unión libre;2007-08-28;-0,958924275;1.5;0.0;1.0;18.629.718.082.558.100;49
67.0;gato;viernes;viudo;2007-08-29;0,909297427;1.5;0.0;0.0;2.130.553.263.666.000;59
24.0;perro;viernes;casado;2007-08-30;-0,756802495;1.5;2.0;0.0;2.026.033.506.082.150;57
72.0;pajaro;lunes;viudo;;0,841470985;1.5;1.0;2.0;22.289.433.372.338.400;64
62.0;perro;martes;viudo;2007-09-01;-0,958924275;1.5;0.0;0.0;21.444.449.449.626.100;65
26.0;hamster;lunes;viudo;2007-09-02;-0,958924275;1.5;2.0;2.0;;64
26.0;perro;viernes;viudo;2007-09-03;-0,756802495;1.5;0.0;0.0;2.420.424.210.026.370;31
26.0;pajaro;miercoles;casado;2007-09-04;-0,279415498;1.5;2.0;1.0;;25
62.0;hamster;lunes;soltero;;-0,279415498;1.5;0.0;0.0;2.319.665.835.770.850;51
55.0;pajaro;viernes;casado;2007-09-06;-0,958924275;1.5;2.0;2.0;17.794.911.187.201.800;72
36.0;pez;miercoles;casado;2007-09-07;0,841470985;1.5;0.0;1.0;22.208.995.257.035.400;80
20.0;perro;viernes;unión libre;2007-09-08;-0,958924275;1.5;2.0;1.0;1.322.139.140.103.680;39
23.0;perro;jueves;casado;2007-09-09;0,841470985;1.5;2.0;1.0;20.739.902.739.281.700;28
47.0;hamster;lunes;soltero;2007-09-10;0,909297427;1.5;2.0;1.0;;74
75.0;pez;miercoles;viudo;;-0,756802495;1.5;2.0;2.0;1.946.424.958.043.390;80
55.0;pajaro;miercoles;viudo;2007-09-12;0,909297427;1.5;1.0;1.0;1.536.758.136.590.820;36
54.0;;jueves;viudo;2007-09-13;-0,756802495;1.5;0.0;0.0;18.582.524.544.030.600;89
60.0;perro;martes;viudo;2007-09-14;-0,279415498;1.5;2.0;1.0;2.027.657.308.198.660;41
47.0;;viernes;soltero;2007-09-15;-0,756802495;1.5;0.0;0.0;;54
45.0;gato;martes;viudo;2007-09-16;-0,279415498;1.5;0.0;0.0;;80
35.0;;miercoles;viudo;;0,909297427;1.5;2.0;1.0;2.612.725.689.243.890;69
76.0;gato;miercoles;unión libre;;0,841470985;1.5;3.0;3.0;23.765.093.488.295.200;20
29.0;pajaro;martes;viudo;;-0,279415498;1.5;3.0;0.0;9.352.146.864.490.030;61
67.0;hamster;miercoles;casado;2007-09-20;0,841470985;1.5;2.0;2.0;16.211.077.885.196.000;42
26.0;pajaro;miercoles;casado;2007-09-21;0,909297427;1.5;2.0;1.0;;45
42.0;hamster;lunes;casado;2007-09-22;-0,279415498;1.5;0.0;0.0;14.109.822.731.093.300;64
21.0;gato;miercoles;viudo;;0,141120008;1.5;1.0;0.0;2.572.280.255.344.430;22
66.0;hamster;lunes;casado;2007-09-24;-0,958924275;1.5;3.0;1.0;;35
29.0;;jueves;unión libre;2007-09-25;0,841470985;1.5;2.0;2.0;23.580.105.470.147.200;25
75.0;pajaro;miercoles;viudo;2007-09-26;-0,756802495;1.5;0.0;0.0;20.156.696.020.174.600;62
68.0;pajaro;miercoles;casado;2007-09-27;-0,279415498;1.5;0.0;0.0;20.937.003.238.519.400;64
33.0;pajaro;martes;unión libre;2007-09-28;-0,279415498;1.5;2.0;2.0;17.093.906.099.137.600;81
75.0;perro;jueves;viudo;2007-09-29;0,909297427;1.5;1.0;1.0;19.524.589.918.025.100;31
21.0;pez;lunes;viudo;2007-09-30;-0,756802495;1.5;0.0;0.0;1174465.0;54
72.0;pez;jueves;unión libre;2007-10-01;0,141120008;1.5;2.0;0.0;19.076.621.185.926.900;41
54.0;perro;jueves;unión libre;2007-10-02;0;1.5;3.0;1.0;20.777.822.541.174.000;88
78.0;gato;miercoles;viudo;2007-10-03;-0,756802495;1.5;0.0;2.0;28.068.603.789.433.800;77
57.0;gato;jueves;viudo;2007-10-04;-0,756802495;1.5;1.0;2.0;2.544.938.499.771.540;34
39.0;hamster;martes;viudo;2007-10-05;0,909297427;1.5;1.0;1.0;;41
47.0;perro;jueves;viudo;2007-10-06;-0,279415498;1.5;0.0;0.0;26.836.781.204.135.800;69
71.0;pez;miercoles;unión libre;2007-10-07;0,909297427;1.5;1.0;0.0;2.520.000.090.864.090;61
21.0;perro;martes;unión libre;;0;1.5;1.0;0.0;;63
74.0;gato;viernes;unión libre;2007-10-09;0,909297427;1.5;0.0;2.0;16.425.085.026.116.500;44
29.0;hamster;miercoles;unión libre;2007-10-10;-0,756802495;1.5;2.0;0.0;2.312.110.834.366.390;78
73.0;pajaro;viernes;unión libre;2007-10-11;0,909297427;1.5;1.0;0.0;;38
33.0;pez;jueves;viudo;;0,909297427;1.5;2.0;1.0;2.318.372.236.063.540;53
